cpc;qid;nom1;nom2;nac1;nac2;sex1;sex2;pais1;pais2;ciudad1;ciudad2;oficio1;oficio2;padre1;padre2;afil1;afil2;num_ent;alias;eval_birth;eval_name;eval_sex;eval_country;eval_city;eval_father;eval_occupation;eval_affiliation;eval_city2
S02677;Q100754217;Eugenio Sartori;Eugenio Sartorius y Tapia;1903;1825;m;m;Italia;Spagna;Dueville;Siviglia;;personalità del mondo degli affari|politico;Luigi;;comunista;;2;;-1;-1;1;-1;-1;0;0;0;0.4615384615384615
S02677;Q114504481;Eugenio Sartori;Eugenio Sartori;1903;1830;m;m;Italia;;Dueville;Sacile;;;Luigi;;comunista;(Sacile 1830-06-15 - Calatafimi 1860-05-15 - possidente.);2;;-1;1;1;0;-1;0;0;0;0.6
S02686;Q102279680;Giovanni Sartori;Giovanni Sartorio;1872;1888;m;m;Italia;;Urbania;Sanremo;assistente edile;compositore;Giuseppe;;anarchico;compositore (1888-);10;;-1;-1;1;0;-1;0;-1;0;0.4
S02686;Q11716876;Giovanni Sartori;Jan I;1872;1350;m;m;Italia;Unione polacco-lituana;Urbania;;assistente edile;sacerdote cattolico|vescovo cattolico;Giuseppe;;anarchico;vescovo cattolico polacco;10;Giovanni Sartorius;-1;-1;1;-1;0;0;-1;0;0.0
S02686;Q22977889;Giovanni Sartori;Giovanni Sartori;1872;1808;m;m;Italia;Cisleitania|Impero austriaco;Urbania;Fiera di Primiero;assistente edile;funzionario|politico;Giuseppe;;anarchico;politico;10;;-1;1;1;-1;-1;0;-1;0;0.4285714285714286
S02686;Q358529;Giovanni Sartori;Giovanni Sartori;1872;1924;m;m;Italia;Italia|Regno d'Italia;Urbania;Firenze;assistente edile;filosofo|giornalista|politologo|professore universitario|scrittore|sociologo;Giuseppe;;anarchico;politologo italiano (1924-2017);10;;-1;1;1;1;-1;0;-1;0;0.33333333333333337
S02686;Q3768097;Giovanni Sartori;Giovanni Sartori;1872;1957;m;m;Italia;Italia;Urbania;Lodi;assistente edile;calciatore;Giuseppe;;anarchico;dirigente sportivo, allenatore di calcio e calciatore italiano;10;;-1;1;1;1;-1;0;-1;0;0.33333333333333337
S02686;Q97280068;Giovanni Sartori;Giovanni Sartori;1872;1836;m;m;Italia;Regno di Sardegna (1847-1861);Urbania;Corteno Golgi;assistente edile;;Giuseppe;;anarchico;;10;;-1;1;1;-1;-1;0;0;0;0.3076923076923077
S02686;Q99047224;Giovanni Sartori;Giovanni Sartori;1872;1894;m;m;Italia;Italia;Urbania;Bra;assistente edile;politico;Giuseppe;;anarchico;senatore;10;;-1;1;1;1;-1;0;-1;0;0.6666666666666667
S03084;Q136241537;Roberto Savoia;Roberto Savoia;1911;1967;m;m;Italia;;Alberone Di Cento;;colono;cestista;Giovanni;;antifascista;basketball player (born 1967);1;;-1;1;1;0;0;0;-1;0;0.0
S03086;Q26707876;Umberto Savoia;Umberto Savoja;1884;1884;m;m;Italia;Italia|Regno d'Italia;Milano;Torino;ingegnere|professore;aviatore;Giuseppe;;antifascista;pioniere dell'aviazione, generale, progettista di aeroplani e pilota italiano (1884-1954);2;Umberto Savoia;1;1;1;1;-1;0;-1;0;0.6666666666666667
S03086;Q30605613;Umberto Savoia;Umberto Savoia;1884;1933;m;m;Italia;Italia|Regno d'Italia;Milano;Rovereto;ingegnere|professore;pittore;Giuseppe;;antifascista;artista intellettuale;2;;-1;1;1;1;-1;0;-1;0;0.2857142857142857
S03383;Q2404486;Giovanni Scaia;Giovanni Scajario;1907;1726;m;m;Italia;;Strada;Asiago;muratore;pittore;Silvio;;;Italian painter (1726-1792);1;Giovanni Scaiaro;-1;-1;1;0;-1;0;-1;0;0.2857142857142857
S03419;Q114428708;Mario Scala;Mario Scalamogna;1884;0;m;m;Italia;;Isola del Liri;;tipografo;ricercatore;Loreto;;comunista;researcher;4;;-1;-1;1;0;0;0;-1;0;0.0
S03497;Q61481998;Antonio Scali;Antonio Scalia;1890;1948;m;m;Italia;;Pontedera;Giarre;venditore ambulante;ricercatore;Primo;;anarchico;scrittore (1948-);3;;-1;-1;1;0;-1;0;-1;0;0.2857142857142857
S03786;Q3609237;Dirce Scarazzati;Aldo Giuntoli;1920;1914;m;m;Italia;Italia|Regno d'Italia;Milano;Empoli;cameriere;politico;Mario;;comunista;politico italiano;1;Dirce Scarazzati;-1;1;1;1;-1;0;-1;0;0.2857142857142857
S03861;Q19883106;Michele Scaringella;Michele Scaringella;1902;1968;m;m;Italia;Italia;Andria;Carbonara di Bari;ragioniere;calciatore;Antonio;;antifascista;calciatore italiano (1968-);1;;-1;1;1;1;-1;0;-1;0;0.5
S03925;Q102046128;Pietro Scarpa;Pietro Scarpa;1880;0;m;m;Italia;Italia;Verona;;critico d'arte|giornalista;mercante d'arte;Michele;;socialista;venetian art dealer;1;;-1;1;1;1;0;0;-1;0;0.0
S04241;Q3610295;Alessandro Schiavi;Alessandro Schiavi;1872;1872;m;m;Italia;Italia|Regno d'Italia;Cesenatico;Cesenatico;;giornalista|politico|scrittore;Aristodemo;;socialista;giornalista, scrittore e sociologo italiano (1872-1965);2;;1;1;1;1;1;0;0;0;1.0
S04241;Q64018540;Alessandro Schiavi;Alessandro Schiavi;1872;0;m;m;Italia;;Cesenatico;;;ricercatore;Aristodemo;;socialista;researcher;2;;-1;1;1;0;0;0;0;0;0.0
S04273;Q117221165;Giovanni Schiavon;Ivan Gapić;1906;1540;m;m;Italia;Repubblica di Venezia;Padova;Cherso;meccanico;pittore;Giuseppe;;comunista;;6;Giovanni Schiavone;-1;-1;1;-1;-1;0;-1;0;0.2857142857142857
S04273;Q12729334;Giovanni Schiavon;Giovanni Schiavoni;1906;1804;m;m;Italia;Repubblica di Venezia;Padova;Trieste;meccanico;pittore|professore;Giuseppe;Natale;comunista;pittore italiano;6;;-1;-1;1;-1;-1;-1;-1;0;0.0
S04273;Q131938017;Giovanni Schiavon;Q131938017;1906;0;m;m;Italia;;Padova;;meccanico;;Giuseppe;;comunista;;6;;-1;-1;1;0;0;0;0;0;0.0
S04273;Q132963197;Giovanni Schiavon;Q132963197;1906;1972;m;;Italia;;Padova;;meccanico;;Giuseppe;;comunista;;6;;-1;-1;0;0;0;0;0;0;0.0
S04273;Q133628529;Giovanni Schiavon;Q133628529;1906;1983;m;m;Italia;;Padova;Torino;meccanico;scrittore;Giuseppe;;comunista;;6;;-1;-1;1;0;-1;0;-1;0;0.2857142857142857
S04273;Q27991561;Giovanni Schiavon;Giovanni Schiavonetti;1906;1700;m;m;Italia;;Padova;;meccanico;direttore d'orchestra;Giuseppe;;comunista;;6;;-1;-1;1;0;0;0;-1;0;0.0
S04279;Q112683921;Luigi Schiavon;Luigi Schiavonetti;1869;1764;m;m;Italia;;Cesenatico;;fornaio;;Francesco;;socialista;1764-1810;3;;-1;-1;1;0;0;0;0;0;0.0
S04279;Q3840145;Luigi Schiavon;Luigi Schiavone;1869;1959;m;m;Italia;Italia;Cesenatico;Roma;fornaio;musicista;Francesco;;socialista;chitarrista, compositore e arrangiatore italiano;3;;-1;-1;1;1;-1;0;-1;0;0.4
S04279;Q6700133;Luigi Schiavon;Luigi Schiavonetti;1869;1765;m;m;Italia;;Cesenatico;Bassano del Grappa;fornaio;calcografo|incisore;Francesco;;socialista;incisore italiano (1765-1810);3;;-1;-1;1;0;-1;0;-1;0;0.3529411764705882
S04950;Q102076079;Ferdinando Sebastiani;Ferdinando Sebastiani;1879;1823;m;m;Italia;;Poggio Catino;Capua;legatore libri;clarinettista|insegnante;Attilio;;socialista;clarinettista, insegnante (1823-1860);2;;-1;1;1;0;-1;0;-1;0;0.4
S04950;Q109802688;Ferdinando Sebastiani;Ferdinando Sebastiani;1879;1803;m;m;Italia;Regno di Napoli;Poggio Catino;Capua;legatore libri;clarinettista|compositore;Attilio;;socialista;;2;;-1;1;1;-1;-1;0;-1;0;0.4
S04977;Q3620206;Antonio Secchi;Antonio Secchi;1896;1924;m;m;Italia;Italia|Regno d'Italia;Sassari;Sampierdarena;minatore;direttore della fotografia|partigiano|regista cinematografico|sceneggiatore;Gavino;;comunista;direttore della fotografia, regista e calciatore italiano;2;;-1;1;1;1;-1;0;-1;0;0.5
S04977;Q73885402;Antonio Secchi;Antonio Secchi;1896;1761;m;m;Italia;;Sassari;Concorezzo;minatore;compositore|insegnante di canto;Gavino;;comunista;insegnante di canto, compositore;2;;-1;1;1;0;-1;0;-1;0;0.16666666666666663
S05049;Q2232182;Pietro Secondo;Pierre Carniti;1888;1936;m;m;Italia;Italia|Regno d'Italia;Rivoli;Castelleone;falegname|operaio;politico|sindacalista|tipografo;Giovanni;;comunista;sindacalista e politico italiano (1936-2018);2;Pietro Secondo Carniti;-1;-1;1;1;-1;0;-1;0;0.2222222222222222
S05049;Q64745599;Pietro Secondo;Pietro Secondo Radicati di Cocconato e Celle;1888;1671;m;m;Italia;Ducato di Savoia|Ducato del Monferrato;Rivoli;Cella Monte;falegname|operaio;diacono cattolico|sacerdote cattolico|vescovo cattolico;Giovanni;;comunista;vescovo cattolico;2;Pietro Secondo Radicati di Cocconato e Celle;-1;1;1;-1;-1;0;-1;0;0.2222222222222222
S05321;Q105525778;Giuseppe Selva;Giuseppe Selvaggi;1878;0;m;m;Italia;Italia;Pettinengo;;calzolaio;;Innocente;;socialista;autore di Accademie & biblioteche d'Italia;6;;-1;-1;1;1;0;0;0;0;0.0
S05321;Q2857457;Antonio Selva;Antonio Selva;1878;1824;m;m;Italia;Regno d'Italia;Pettinengo;Padova;calzolaio;cantante lirico;Innocente;;socialista;basso italiano;6;;-1;1;1;1;-1;0;-1;0;0.2857142857142857
S05321;Q3768121;Giovanni Selva;Giovanni Selvaggi;1878;1881;m;m;Italia;Italia|Regno d'Italia;Pettinengo;Vizzini;calzolaio;giurista|politico;Innocente;;socialista;giurista e politico italiano (1881-1954);6;;-1;-1;1;1;-1;0;-1;0;0.3076923076923077
S05321;Q3771437;Giuseppe Selva;Giuseppe Selvaggi;1878;1923;m;m;Italia;Italia|Regno d'Italia;Pettinengo;Cassano all'Ionio;calzolaio;giornalista|poeta;Innocente;;socialista;giornalista e poeta italiano (1923-2004);6;;-1;-1;1;1;-1;0;-1;0;0.33333333333333337
S05321;Q4776975;Antonio Selva;Antonio Selvaggio;1878;1958;m;m;Italia;Italia;Pettinengo;Palermo;calzolaio;fondista|mezzofondista;Innocente;;socialista;mezzofondista italiano;6;;-1;-1;1;1;-1;0;-1;0;0.4444444444444444
S05541;Q546790;Francesco Sensi;Franco Sensi;-1000;1926;m;m;;Italia|Regno d'Italia;;Roma;;calciatore|imprenditore|politico|sindaco;Gaetano;;anarchico;dirigente sportivo e imprenditore italiano (1926-2008);3;Francesco Sensi;-1;1;1;0;0;0;0;0;0.0
S05541;Q63860336;Francesco Sensi;Francesco Sensi;-1000;1871;m;m;;Regno d'Italia;;Cosenza;;avvocato|politico;Gaetano;;anarchico;politico italiano;3;;-1;1;1;0;0;0;0;0;0.0
S05541;Q71475037;Francesco Sensi;Francesco Sensidoni;-1000;1901;m;m;;Italia|Regno d'Italia;;Bevagna;;ingegnere;Gaetano;;anarchico;ingegnere italiano;3;;-1;-1;1;0;0;0;0;0;0.0
S05558;Q93233098;Paolo Sensini;Paolo Sensini;1887;1970;m;m;Italia;;Lugnano in Teverina;;avvocato;;Gioacchino;;socialista;;1;;-1;1;1;0;0;0;0;0;0.0
S05703;Q3768130;Giovanni Serbandini;Giovanni Serbandini;1912;1912;m;m;Italia;Italia|Regno d'Italia;Chiavari;Chiavari;professore di lettere;partigiano|politico;Amedeo;;comunista;politico italiano (1912-1999);1;;1;1;1;1;1;0;-1;0;1.0
S05728;Q376258;Mario Seren;Mario Sereni;1904;1928;m;m;Italia;Italia|Regno d'Italia;Mottalciata;Perugia;cameriere;cantante lirico;Giorgio;;comunista;baritono italiano (1928-2015);4;;-1;-1;1;1;-1;0;-1;0;0.36363636363636365
S05728;Q67211987;Bruno Seren;Bruno Sereni;1904;1905;m;m;Italia;Italia|Regno d'Italia;Mottalciata;Milano;cameriere;giornalista|scrittore;Giorgio;;comunista;giornalista, scrittore e antifascista italiano (1905-1986);4;;0;-1;1;1;-1;0;-1;0;0.5
S05728;Q93220338;Mario Seren;Mario Serenthà;1904;1945;m;m;Italia;;Mottalciata;Monza;cameriere;sacerdote;Giorgio;;comunista;;4;;-1;-1;1;0;-1;0;-1;0;0.6
S05801;Q52154284;Luigi Seri;Luigi Serio;1864;1744;m;m;Italia;Regno di Napoli;Incisa in Val d'Arno;Napoli;facchino;drammaturgo|librettista|poeta|scrittore;Serafino;;anarchico;poeta, scrittore, drammaturgo;2;;-1;-1;1;-1;-1;0;-1;0;0.33333333333333337
S05893;Q112711134;Domenico Serra;Domenico Serra;1918;0;m;m;Italia;Italia;Santa Teresa Di Gallura;;;matematico;Pietro;;antifascista;matematico italiano;6;;-1;1;1;1;0;0;0;0;0.0
S05893;Q130680878;Domenico Serra;Domenico Serraino;1918;0;m;m;Italia;;Santa Teresa Di Gallura;;;contadino|contrabbandiere|criminale|rapinatore;Pietro;;antifascista;;6;;-1;-1;1;0;0;0;0;0;0.0
S05893;Q16750482;Domenico Serra;Domenico Serra;1918;1899;m;m;Italia;Italia|Regno d'Italia;Santa Teresa Di Gallura;Crescentino;;attore;Pietro;;antifascista;attore italiano (1899-1965);6;;-1;1;1;1;-1;0;0;0;0.36363636363636365
S05893;Q3034766;Domenico Serra;Domenico Serra;1918;1286;m;m;Italia;Regno di Francia;Santa Teresa Di Gallura;Montpellier;;sacerdote cattolico;Pietro;;antifascista;religioso, cardinale e beato cattolico francese;6;Domenico Serra;-1;1;1;-1;-1;0;0;0;0.4
S05893;Q3713245;Domenico Serra;Domenico Serra;1918;1805;m;m;Italia;Regno d'Italia;Santa Teresa Di Gallura;Firenze;;politico;Pietro;;antifascista;politico italiano;6;;-1;1;1;1;-1;0;0;0;0.2857142857142857
S05905;Q100805212;Francesco Serra;Francesco Serratì;1866;0;m;m;Italia;;Napoli;;calzolaio|portiere;soldato;Antonio;;;militare italiano, Appuntato dell'Arma dei Carabinieri, insignito di medaglia d'oro al valor civile;14;;-1;-1;1;0;0;0;-1;0;0.0
S05905;Q102361071;Francesco Serra;Francesco Serra Cassano;1866;0;m;m;Italia;Italia;Napoli;;calzolaio|portiere;matematico;Antonio;;;matematico italiano (XX--XXI sec.);14;;-1;1;1;1;0;0;-1;0;0.0
S05905;Q107809827;Francesco Serra;Francesco Serra;1866;0;m;m;Italia;Italia;Napoli;;calzolaio|portiere;fisico;Antonio;;;fisico italiano;14;;-1;1;1;1;0;0;-1;0;0.0
S05905;Q1081457;Francesco Serra;Francesco Serra-Cassano;1866;1783;m;m;Italia;;Napoli;Napoli;calzolaio|portiere;diplomatico|sacerdote cattolico|vescovo cattolico;Antonio;Luigi;;cardinale e diplomatico italiano (1783-1850);14;;-1;-1;1;0;1;-1;-1;0;1.0
S05905;Q109335240;Francesco Serra;Francesco Serra;1866;0;m;m;Italia;;Napoli;;calzolaio|portiere;;Antonio;Antonio|Maria;;-1655;14;;-1;1;1;0;0;1;0;0;0.0
S05905;Q109335260;Francesco Serra;Francesco Serra;1866;1644;m;m;Italia;;Napoli;;calzolaio|portiere;;Antonio;;;24 Aug 1644 Milano - 11 May 1703 Napoli;14;;-1;1;1;0;0;0;0;0;0.0
S05905;Q136241583;Francesco Serra;Francesco Serra;1866;2002;m;m;Italia;Italia;Napoli;;calzolaio|portiere;cestista;Antonio;;;Italian basketball player (born 2002);14;;-1;1;1;1;0;0;-1;0;0.0
S05905;Q4417821;Francesco Serra;Francisco Serrano Frías;1866;1695;m;m;Italia;Spagna;Napoli;Granada;calzolaio|portiere;missionario|sacerdote cattolico|vescovo|vescovo cattolico;Antonio;;;vescovo, missionario e santo cattolico spagnolo;14;Francesco Serrano;-1;-1;1;-1;-1;0;-1;0;0.2857142857142857
S05905;Q63283834;Francesco Serra;Francesco Serra-Cassano;1866;1813;m;m;Italia;Regno di Sardegna (1847-1861)|Regno d'Italia|Repubblica di Genova;Napoli;Genova;calzolaio|portiere;politico;Antonio;;;politico italiano (1816- post 1870);14;;-1;-1;1;1;-1;0;-1;0;0.2857142857142857
S05905;Q63860294;Francesco Serra;Francesco Serra Boyl;1866;0;m;m;Italia;Regno di Sardegna (1847-1861);Napoli;;calzolaio|portiere;intendente|militare|politico;Antonio;;;politico italiano;14;;-1;1;1;-1;0;0;-1;0;0.0
S05905;Q6953298;Francesco Serra;Francesco Serra;1866;1801;m;m;Italia;Regno d'Italia;Napoli;Genova;calzolaio|portiere;politico;Antonio;;;"militare italiano (1801-1877); nominato senatore";14;;-1;1;1;1;-1;0;-1;0;0.2857142857142857
S05905;Q75497002;Francesco Serra;Francesco Serra, Duca di Cassano;1866;0;m;m;Italia;;Napoli;;calzolaio|portiere;;Antonio;;;Peerage person ID=177486;14;;-1;-1;1;0;0;0;0;0;0.0
S05905;Q89445497;Francesco Serra;Francesco Serrapica;1866;0;m;m;Italia;;Napoli;;calzolaio|portiere;ricercatore;Antonio;;;researcher;14;;-1;-1;1;0;0;0;-1;0;0.0
S05905;Q92822516;Francesco Serra;Francesco Serra;1866;0;m;m;Italia;;Napoli;;calzolaio|portiere;ricercatore;Antonio;;;researcher (ORCID 0000-0002-2701-4387);14;;-1;1;1;0;0;0;-1;0;0.0
S05920;Q102289093;Giuseppe Serra;Giuseppe Serra;1899;0;m;m;Italia;;Castel D'Aiano;;cameriere albergo;;Carlo;;antifascista;;13;;-1;1;1;0;0;0;0;0;0.0
S05920;Q108129106;Giuseppe Serra;Giuseppe Serra di Cassano;1899;1771;m;m;Italia;;Castel D'Aiano;Napoli;cameriere albergo;aristocratico|politico|rivoluzionario;Carlo;Luigi;antifascista;duca di Cassano, politico e rivoluzionario italiano;13;;-1;1;1;0;-1;-1;-1;0;0.4444444444444444
S05920;Q109335237;Giuseppe Serra;Giuseppe Serra;1899;1714;m;m;Italia;;Castel D'Aiano;;cameriere albergo;;Carlo;;antifascista;patrizio di Genova 21 May 1714 Genova - Mar 1763;13;;-1;1;1;0;0;0;0;0;0.0
S05920;Q113626672;Giuseppe Serra;Giuseppe Serrandi;1899;0;m;m;Italia;;Castel D'Aiano;;cameriere albergo;direttore della fotografia;Carlo;;antifascista;Italian cinematographer;13;;-1;-1;1;0;0;0;-1;0;0.0
S05920;Q131428498;Giuseppe Serra;Giuseppe Serra Carpi;1899;1841;m;m;Italia;;Castel D'Aiano;;cameriere albergo;;Carlo;;antifascista;birthdate: 1841;13;;-1;1;1;0;0;0;0;0;0.0
S05920;Q133689444;Giuseppe Serra;Q133689444;1899;1989;m;m;Italia;;Castel D'Aiano;Salerno;cameriere albergo;studioso di letteratura;Carlo;;antifascista;;13;;-1;-1;1;0;-1;0;-1;0;0.6
S05920;Q20859407;Giuseppe Serra;Giuseppe Serra;1899;1937;m;m;Italia;Italia|Regno d'Italia;Castel D'Aiano;;cameriere albergo;grecista|professore universitario;Carlo;;antifascista;grecista italiano (1937-);13;;-1;1;1;1;0;0;-1;0;0.0
S05920;Q3771441;Giuseppe Serra;Giuseppe Serra;1899;1934;m;m;Italia;Italia|Regno d'Italia;Castel D'Aiano;Sinnai;cameriere albergo;politico;Carlo;;antifascista;politico italiano;13;;-1;1;1;1;-1;0;-1;0;0.4
S05920;Q62058331;Giuseppe Serra;Giuseppe Serra;1899;0;m;m;Italia;;Castel D'Aiano;;cameriere albergo;ricercatore;Carlo;;antifascista;researcher (ORCID 0000-0002-4269-4501);13;;-1;1;1;0;0;0;-1;0;0.0
S05920;Q85865499;Giuseppe Serra;Giuseppe Serra;1899;0;m;m;Italia;;Castel D'Aiano;;cameriere albergo;ricercatore;Carlo;;antifascista;researcher (ORCID 0000-0002-0016-5812);13;;-1;1;1;0;0;0;-1;0;0.0
S05920;Q92870743;Giuseppe Serra;Giuseppe F. Serraino;1899;0;m;m;Italia;;Castel D'Aiano;;cameriere albergo;ricercatore;Carlo;;antifascista;researcher (ORCID 0000-0002-4804-9570);13;Giuseppe Serraino;-1;-1;1;0;0;0;-1;0;0.0
S05920;Q95761451;Giuseppe Serra;Giuseppe Serraglio;1899;0;m;m;Italia;;Castel D'Aiano;;cameriere albergo;disegnatore;Carlo;;antifascista;;13;;-1;-1;1;0;0;0;-1;0;0.0
S06006;Q110780933;Ferdinando Serri;Ferdinando Serri;1878;1916;m;m;Italia;Italia|Regno d'Italia;Macerata;;sarto;dermatologo|professore universitario;Pacifico;;anarchico;dermatologo italiano (1916-1995);2;;-1;1;1;1;0;0;-1;0;0.0
S06100;Q100139526;Carlo Sessa;Carlo Sessa;1899;1843;m;m;Italia;;Gavirate;Trani;muratore;compositore|direttore d'orchestra|insegnante|maestro di cappella;Antonio;;antifascista;compositore, docente, direttore d'orchestra, maestro di cappella;1;;-1;1;1;0;-1;0;-1;0;0.4444444444444444
S06156;Q76299109;Giuseppe Seta;Giuseppe Setaro;1913;1934;m;m;Brasile;Italia|Regno d'Italia;San Paolo del Brasile;Muro Lucano;dottore in giurisprudenza;musicista|traduttore;Enrico;;antifascista;musicista e traduttore italiano;1;;-1;-1;1;-1;-1;0;-1;0;0.33333333333333337
S06167;Q93260861;Domenico Sette;Domenico Settembrini;1912;1929;m;m;Italia;Italia|Regno d'Italia;Pizzoli;Cupramontana;manovale|muratore;politologo|storico della politica;Biagio;;antifascista;politologo e storico della politica italiano (1929-2012);1;;-1;-1;1;1;-1;0;-1;0;0.15384615384615385
S06173;Q131016430;Pietro Sette;Pietro Sette;1905;0;m;m;Italia;Italia|Regno d'Italia;Campolongo Maggiore;;contadino|pescatore;chirurgo;Tranquillo;;socialista;chirurgo italiano;2;;-1;1;1;1;0;0;-1;0;0.0
S06173;Q3904258;Pietro Sette;Pietro Sette;1905;1915;m;m;Italia;Italia|Regno d'Italia;Campolongo Maggiore;Bari;contadino|pescatore;avvocato in Italia|dirigente d'azienda|funzionario;Tranquillo;;socialista;dirigente d'azienda italiano (1915-1984);2;;-1;1;1;1;-1;0;-1;0;0.5
S06547;Q87450174;Bartolomeo Sibilla;Bartolomeo Sibilla;1904;0;m;m;Italia;;Margarita;;operaio;frate|teologo;Giuseppe;;antifascista;frate italiano e studioso di teologia;1;Bartolomeo Sibilla;-1;1;1;0;0;0;-1;0;0.0
S06569;Q30609932;Giuseppe Sicca;Giuseppe Siccardi;1899;1883;m;m;Italia;Italia|Regno d'Italia;Farigliano;Albino;elettricista;scultore;Giovanni;;comunista;scultore italiano (1883-1956);4;;-1;-1;1;1;-1;0;-1;0;0.7272727272727273
S06569;Q3771448;Giuseppe Sicca;Giuseppe Siccardi;1899;1802;m;m;Italia;Regno di Sardegna (1847-1861);Farigliano;Verzuolo;elettricista;politico;Giovanni;;comunista;giurista e politico italiano (1802–1857) estensore delle omonime leggi;4;;-1;-1;1;-1;-1;0;-1;0;0.375
S06741;Q19985161;Paolo Signorini;Paolo Signorini;1906;1884;m;m;Yugoslavia;Italia|Regno d'Italia;Buccari;Casalpusterlengo;falegname;;Domenico;;antifascista;dirigente d'azienda italiano;2;;-1;1;1;-1;-1;0;0;0;0.2857142857142857
S06741;Q3894475;Paolo Signorini;Paolo Signorini;1906;1896;m;m;Yugoslavia;Regno d'Italia;Buccari;Casale Monferrato;falegname;militare;Domenico;;antifascista;militare italiano;2;;-1;1;1;-1;-1;0;-1;0;0.2222222222222222
S06843;Q16490608;Angelo Silva;Ângelo Silva;1901;1919;m;m;Italia;Portogallo;Milano;Belém;commerciante cavalli;calciatore;Pietro;;antifascista;calciatore portoghese;4;;-1;1;1;-1;-1;0;-1;0;0.25
S06843;Q65503269;Angelo Silva;Ângelo Silva;1901;1997;m;m;Italia;Portogallo;Milano;;commerciante cavalli;giocatore di badminton;Pietro;;antifascista;giocatore di badminton portoghese;4;;-1;1;1;-1;0;0;-1;0;0.0
S06843;Q92213496;Angelo Silva;Angelo Silva;1901;0;m;;Italia;;Milano;;commerciante cavalli;ricercatore;Pietro;;antifascista;researcher (ORCID 0000-0001-5511-867X);4;;-1;1;0;0;0;0;-1;0;0.0
S06843;Q93243643;Angelo Silva;Angelo Silvagni;1901;1872;m;m;Italia;Italia;Milano;Rocca San Casciano;commerciante cavalli;epigrafista|professore universitario;Pietro;;antifascista;epigrafista italiano (1872-1955);4;Angelo Silvagni;-1;-1;1;1;-1;0;-1;0;0.8
S06862;Q139527038;Romano Silva;Q139527038;-1000;1945;m;;;;;Lucca;;storico dell'arte;;;socialista;;1;;-1;-1;0;0;0;0;0;0;0.0
S06885;Q112939767;Antonio Silveri;Antonio Silveri;1907;1887;m;m;Italia;Italia|Regno d'Italia;Montedinove;;pasticciere;;Giuseppe;;comunista;;3;;-1;1;1;1;0;0;0;0;0.0
S06885;Q14026971;Antonio Silveri;Antonio Silverio de Luis Solar;1907;0;m;m;Italia;Spagna;Montedinove;;pasticciere;politico;Giuseppe;;comunista;politico spagnolo;3;;-1;-1;1;-1;0;0;-1;0;0.0
S06885;Q41368549;Antonio Silveri;António Silvério Cabrita;1907;0;m;m;Italia;;Montedinove;;pasticciere;ricercatore;Giuseppe;;comunista;researcher;3;;-1;-1;1;0;0;0;-1;0;0.0
S06886;Q3713249;Domenico Silveri;Domenico Silveri;1883;1818;m;m;;Regno d'Italia;Montelubiano;Tolentino;;musicista;Savino;;socialista;musicista italiano;1;;-1;1;1;0;-1;0;0;0;0.5
S07051;Q114874141;Antonio Simeone;Antonio Simeone;1892;0;m;;Italia;;Sant'Apollinare;;operaio contadino;;Giovanni;;antifascista;Co-founder & Algo Trader, Euklid Ltd;5;;-1;1;0;0;0;0;0;0;0.0
S07051;Q3620219;Antonio Simeone;Antonio Simeone Sografi;1892;1759;m;m;Italia;Repubblica di Venezia;Sant'Apollinare;Padova;operaio contadino;drammaturgo|librettista;Giovanni;;antifascista;librettista e drammaturgo italiano;5;;-1;1;1;-1;-1;0;-1;0;0.33333333333333337
S07051;Q46344444;Antonio Simeone;Antonio Simeone;1892;0;m;m;Italia;;Sant'Apollinare;;operaio contadino;ricercatore;Giovanni;;antifascista;researcher;5;;-1;1;1;0;0;0;-1;0;0.0
